motivo;n_acta;fecha_visita;fecha_ingreso;n_inscripcion;zona;barrio  ;local_const;condicion_p_p_d;techos_puert_ilumi_venti ;instal_sanita ;instal_sanita2;edificios_instal;capacidad_dis_fun_equi_uten;superf_con_alime;equip_utens;estado_salud ;recon_medic;pract_higie_dota ;capaci_mani_higie_alim;pers_mani_aliment;sumin_agua_pot;resid_soli;resid_liqui;control_plag;limpie_des_area;soport_doc_sanea;saneamiento;condi_almac;manejo_pro_refri;manejo_pro_ambiente;almac_comerc;proce_req_legal;requi_legales;p_cumplimiento
PROGRAMACION;1;9/03/2020;13/04/2020;NO PRESENTA;URBANA;SUGAMUXI;2;2;2;0;2;7;2;2;12;2;0;2;0;12;2;2;2;2;2;0;24;2;2;2;25;2;5;85
PROGRAMACION;2;6/03/2020;13/04/2020;1,58E+12;URBANA;LA FLORIDA;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;2;2;2;0;24;2;2;2;25;2;5;96
PROGRAMACION;3;26/03/2020;13/04/2020;1,58E+11;URBANA;SANTA CATALINA;2;2;2;1;2;8,5;1;2;9;2;1;2;2;18,5;2;2;2;2;2;1;26;2;2;2;25;2;5;92
PROGRAMACION;4;28/03/2020;13/04/2020;1,58E+11;URBANA;LA SIERRA;2;2;1;1;2;7,75;1;1;6;2;2;2;2;20;0;2;2;2;2;1;21;2;2;2;25;2;5;84,7
PROGRAMACION;5;28/02/2020;14/04/2020;1,58E+13;URBANA;CATALU¢A;2;2;2;2;2;10;1;2;9;2;2;2;1;20;2;2;2;2;2;2;27,5;2;2;2;25;2;5;97,5
PROGRAMACION;6;28/03/2020;14/04/2020;1,58E+12;URBANA;CATALU¢A;2;2;2;1;2;10;2;2;12;1;1;2;1;13;2;2;2;2;2;0;24;2;2;2;25;2;5;87,5
PROGRAMACION;7;28/03/2020;14/04/2020;1,58E+12;URBANA;CATALU¢A;2;2;2;1;2;8,5;2;2;12;2;2;2;2;20;2;2;1;2;1;1;23;1;1;2;25;2;5;93,5
PROGRAMACION;8;29/03/2020;14/04/2020;1,58E+12;URBANA;ALTOS DEL CATALU¢A;2;2;2;1;2;8,5;2;1;9;2;0;2;0;12;2;2;2;2;1;0;21;2;2;2;25;1;2,5;78
PROGRAMACION;9;29/03/2020;14/04/2020;NO PRESENTA;URBANA;CHICAMOCHA;2;2;2;1;2;8,5;2;2;12;2;0;2;1;14,5;2;2;2;2;1;0;21;2;2;2;25;2;5;86
PROGRAMACION;10;28/03/2020;15/04/2020;1,58E+11;URBANA;EL SOL;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;2;2;2;0;24;2;1;2;20,5;2;5;91,5
PROGRAMACION;11;28/03/2020;15/04/2020;1,58E+12;URBANA;EL CORTEZ;2;2;2;1;2;8,5;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;92,5
PROGRAMACION;12;16/03/2020;15/04/2020;1,58E+12;URBANA;LA SIERRA;2;2;2;1;2;8,5;2;2;12;2;0;2;2;17;2;2;2;2;2;0;18,6;2;2;2;25;2;5;86,1
PROGRAMACION;13;16/03/2020;15/04/2020;1,58E+12;URBANA;LA SIERRA;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;2;2;2;0;24;2;1;2;20,5;2;5;91,5
PROGRAMACION;14;28/03/2020;16/04/2020;1,58E+12;URBANA;EL SOL;2;2;2;1;2;8,5;2;1;9;2;0;2;0;12;2;2;1;2;2;0;22,7;2;2;2;25;2;5;82,2
PROGRAMACION;15;28/03/2020;16/04/2020;1,58E+12;URBANA;EL CORTEZ;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;2;2;2;2;28;2;2;1;21;2;5;96
PROGRAMACION;16;27/03/2020;16/04/2020;1,58E+12;URBANA;SANTA ANA MOCHACA;2;1;2;2;2;9,25;2;2;12;1;0;2;0;9;2;2;2;2;2;0;24;2;2;2;25;2;5;75
PROGRAMACION;17;27/03/2020;16/04/2020;1,58E+12;URBANA;EL SOL;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;2;2;0;0;18;2;1;2;20,5;2;5;85,5
PROGRAMACION;18;26/03/2020;16/04/2020;NO PRESENTA;URBANA;EL SOL;2;1;2;2;2;9,25;2;2;12;2;2;2;2;20;2;2;2;2;2;0;24;2;2;2;25;2;5;95,2
PROGRAMACION;19;26/03/2020;17/04/2020;1,58E+12;URBANA;EL ORIENTE;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;1;2;2;0;22,7;2;2;2;25;2;5;86,7
PROGRAMACION;20;11/03/2020;17/04/2020;1,58E+12;URBANA;OLAYA HERRERA;2;2;1;2;2;9,25;2;2;12;2;2;1;2;17;2;2;2;2;2;2;28;1;2;2;21;2;5;92,2
PROGRAMACION;21;10/03/2020;20/04/2020;1,56E+11;URBANA;OLAYA HERRERA;2;1;2;1;2;7,75;2;2;12;2;0;2;0;12;2;2;1;2;2;2;26,7;1;2;2;25;2;5;88,5
PROGRAMACION;22;10/03/2020;20/04/2020;1,58E+12;URBANA;AV EL SOL-OLAYA HERRERA;2;2;2;1;2;8,5;2;1;9;2;0;1;0;18;2;2;2;2;2;2;28;2;2;2;25;2;5;84,5
PROGRAMACION;23;13/03/2020;20/04/2020;1,08E+12;URBANA;SUGAMUXI;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;2;2;2;1;26;2;2;2;25;2;5;98
PROGRAMACION;24;13/03/2020;20/04/2020;NO PRESENTA;URBANA;SUGAMUXI;2;2;2;2;2;10;2;2;12;2;2;2;2;20;1;2;2;2;1;0;18,5;2;2;2;25;2;5;90,5
PROGRAMACION;25;13/03/2020;20/04/2020;1,58E+12;URBANA;SUGAMUXI;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;2;2;2;0;24;2;2;2;25;2;5;88
PROGRAMACION;26;4/04/2020;21/04/2020;1,58E+12;URBANA;BARRIO UNIVERSITARIO;2;2;2;1;1;7,5;1;1;6;2;0;2;0;12;2;2;1;2;1;0;19,7;1;2;2;21;2;5;71,25
PROGRAMACION;27;3/04/2020;21/04/2020;1,58E+12;URBANA;OLAYA HERRERA;2;2;1;1;2;7,75;1;1;6;2;2;1;2;17;2;2;2;2;2;0;24;1;1;2;16,5;2;5;76,25
PROGRAMACION;28;18/03/2020;24/04/2020;1,58E+14;URBANA;ROSARIO;2;2;2;2;1;9;2;1;9;2;2;2;2;20;2;2;2;2;2;0;24;1;2;2;21;2;5;88
PROGRAMACION;29;18/03/2020;24/04/2020;1,58E+11;URBANA;CENTRO;2;1;2;1;2;7,75;2;2;12;2;0;2;0;12;2;2;2;2;2;0;24;2;2;2;25;2;5;85,7
PROGRAMACION;30;10/03/2020;27/04/2020;1,58E+12;URBANA;CENTRO;2;2;2;1;2;8,5;2;2;12;2;0;1;0;9;2;2;2;2;2;0;24;2;2;2;25;2;5;83,5
PROGRAMACION;31;10/03/2020;27/04/2020;1,58E+12;URBANA;LA CASTELLANA;2;2;2;1;2;8,5;2;2;12;2;2;2;2;20;2;2;2;2;2;1;26;2;2;2;25;2;5;96,5
PROGRAMACION;32;5/03/2020;27/04/2020;NO PRESENTA;URBANA;VALDES TAVERA;2;2;2;2;2;10;1;2;9;2;0;2;1;14,5;2;2;2;2;2;0;21,5;2;1;2;20,5;2;5;80,5
SOLICITUD DEL I.;33;5/03/2020;27/04/2020;NO PRESENTA;URBANA;MONQUIRA;2;1;2;2;1;8,25;1;1;6;2;0;1;0;9;2;1;1;2;2;0;21,5;1;1;1;12,5;2;5;62,25
PROGRAMACION;34;22/04/2020;27/04/2020;1,58E+14;URBANA;SANTA INES;2;2;2;2;2;10;2;2;12;2;1;1;2;15,5;2;2;2;2;2;0;24;2;2;2;25;2;5;91,5
PROGRAMACION;35;17/04/2020;29/04/2020;NO PRESENTA;URBANA;SANTA HELENA;2;2;2;1;2;8,5;2;1;9;2;1;1;1;13;2;2;1;2;2;0;22,75;2;2;2;25;2;5;83,25
PROGRAMACION;36;7/04/2020;29/04/2020;NO PRESENTA;URBANA;MAGDALENA;2;2;2;2;2;10;2;2;12;2;0;1;2;14;2;2;1;2;2;1;24,75;2;2;2;25;2;5;90,75
PROGRAMACION;37;16/04/2020;29/04/2020;1,58E+11;URBANA;SAN MARTIN CENTRO;2;2;2;1;2;8,5;2;2;12;2;1;1;1;13;1;2;2;2;1;1;20,5;1;1;2;16,5;2;5;75,5
PROGRAMACION;38;17/04/2020;29/04/2020;NO PRESENTA;URBANA;SEIS DE SEPTIEMBRE;2;1;2;1;2;7,75;2;1;9;2;0;2;2;17;2;2;2;2;2;0;24;1;2;2;21;2;5;83,75
PROGRAMACION;39;24/04/2020;29/04/2020;1,58E+12;URBANA;CENTRO;2;1;2;1;2;7,75;2;2;12;2;0;1;0;9;2;2;2;2;2;0;24;1;2;2;21;2;5;78,75
PROGRAMACION;40;24/04/2020;29/04/2020;1,58E+12;URBANA;CENTRO;2;2;2;2;2;10;2;2;12;2;2;0;2;14;2;2;2;2;2;0;24;1;2;2;21;2;5;86
PROGRAMACION;41;24/04/2020;29/04/2020;1,58E+13;URBANA;CENTRO;2;2;2;1;2;8,5;1;2;9;2;0;1;0;9;2;2;2;2;2;0;24;1;2;2;17;2;5;72,5
PROGRAMACION;42;27/04/2020;11/05/2020;1,58E+12;URBANA;VALDES TAVERA;2;2;2;1;2;8,5;1;2;9;2;0;2;0;12;2;2;2;2;2;0;24;1;2;2;21;2;5;79,5
PROGRAMACION;43;28/04/2020;11/05/2020;1,58E+11;URBANA;CENTRO;2;2;2;1;2;8,5;2;2;12;2;0;2;0;12;2;2;1;2;2;0;22,75;2;2;2;25;2;5;85,25
PROGRAMACION;44;4/04/2020;11/05/2020;1,58E+14;URBANA;CATALU¢A;2;2;2;1;2;8,5;2;2;12;2;0;1;1;11,5;1;2;1;2;2;0;20,25;2;2;2;25;1;2,5;79,75
PROGRAMACION;45;4/04/2020;11/05/2020;1,58E+12;URBANA;LAS AMERICAS;2;2;2;1;1;7,5;2;2;12;2;2;2;2;20;1;2;2;2;1;1;20,5;1;2;2;21;2;5;86
PROGRAMACION;46;13/04/2020;11/05/2020;1,58E+12;URBANA;CATALU¢A;2;2;2;1;2;8,5;2;2;12;2;0;2;0;12;1;2;2;2;2;0;21,5;2;2;2;25;2;5;84
PROGRAMACION;47;13/04/2020;11/05/2020;1,58E+12;URBANA;FUENTE DEL CERRO;2;2;2;1;1;7,5;2;1;9;2;2;2;2;20;1;2;2;2;1;1;20,5;1;2;2;21;2;5;83
PROGRAMACION;48;14/04/2020;11/05/2020;1,58E+12;URBANA;CATALU¢A;2;1;2;1;1;6,75;2;1;9;2;0;2;0;12;1;2;1;2;0;0;14,25;1;2;2;21;2;5;68
PROGRAMACION;49;14/04/2020;11/05/2020;1,58E+12;URBANA;LA VILLITA;2;2;2;1;1;7,5;2;2;12;2;0;0;0;6;1;2;2;2;1;0;18,5;2;2;2;25;2;5;74
PROGRAMACION;50;16/04/2020;11/05/2020;1,58E+14;URBANA;OLAYA HERRERA;2;2;2;1;2;8,5;1;2;9;2;0;2;0;12;1;2;2;2;2;0;21,5;2;2;2;25;2;5;81
PROGRAMACION;51;17/04/2020;12/05/2020;1,58E+14;URBANA;LAS AMERICAS;2;2;2;1;2;8,5;2;2;12;2;2;1;2;17;1;2;2;2;2;0;21,5;2;2;2;25;2;5;89
PROGRAMACION;52;18/04/2020;12/05/2020;1,58E+12;URBANA;MONQUIRA;2;1;2;2;1;8,26;0;0;0;2;0;1;0;9;2;2;1;2;1;1;21,75;1;2;1;17;2;5;61,01
PROGRAMACION;53;20/04/2020;12/05/2020;1,58E+12;URBANA;LA VILLITA;2;2;2;0;2;7;2;2;12;2;0;1;2;14;1;2;1;2;1;0;17,25;1;2;2;21;2;5;76,25
PROGRAMACION;54;21/04/2020;12/05/2020;1,58E+12;URBANA;MONQUIRA;2;2;2;0;1;6;2;1;9;2;1;0;1;10;1;2;2;2;1;0;18,5;2;2;2;25;2;5;73,5
PROGRAMACION;55;21/04/2020;12/05/2020;1,58E+12;URBANA;MONQUIRA;2;1;2;1;1;6,75;2;2;12;2;0;2;2;17;2;2;2;2;1;0;21;2;2;2;25;2;5;86,75
PROGRAMACION;56;18/04/2020;13/05/2020;1,58E+12;URBANA;LA SIERRA;2;2;1;1;1;6,75;1;1;6;2;0;1;2;14;1;2;2;2;1;0;18,5;2;2;2;25;0;0;70,25
PROGRAMACION;57;21/04/2020;13/05/2020;1,58E+12;URBANA;MONQUIRA;2;2;2;1;1;7,5;1;2;9;2;0;0;1;8,5;1;2;2;2;2;0;21,3;2;2;2;25;2;5;76,5
PROGRAMACION;58;17/04/2020;13/05/2020;1,58E+14;URBANA;LAS AMERICAS;2;2;2;2;2;10;2;2;12;2;0;2;0;12;1;2;2;2;2;0;21,5;2;2;2;25;2;5;85,5
PROGRAMACION;59;24/04/2020;13/05/2020;1,58E+12;URBANA;MONQUIRA;2;2;2;0;2;5;2;2;12;2;0;2;1;14,5;2;2;0;2;2;0;21,5;2;2;2;25;2;5;83
PROGRAMACION;60;27/04/2020;13/05/2020;1,58E+14;URBANA;EL DIAMANTE;2;1;1;1;2;7;2;1;9;2;0;1;0;9;1;2;1;2;1;0;17,25;1;2;2;21;2;5;68,25
PROGRAMACION;61;27/04/2020;13/05/2020;1,58E+11;URBANA;SAN JOSE BOLIVAR;2;2;2;1;2;8,5;1;2;9;2;2;1;2;17;1;2;2;2;1;0;18,5;2;2;2;25;2;5;83
PROGRAMACION;62;20/04/2020;13/05/2020;1,58E+12;URBANA;LA FLORIDA;2;2;1;1;2;7,75;2;2;12;2;0;2;0;12;2;2;1;2;2;0;22,75;2;1;2;20,5;2;5;80
PROGRAMACION;63;21/04/2020;13/05/2020;1,58E+12;URBANA;LA FLORIDA;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;1;2;2;0;22,75;2;2;2;25;2;5;94,75
PROGRAMACION;64;21/04/2020;13/05/2020;1,58E+12;URBANA;CHINCA;2;2;2;1;2;8,5;2;2;12;2;0;1;0;9;2;2;1;2;2;0;22,75;2;2;2;25;2;5;82,25
PROGRAMACION;65;24/04/2020;12/05/2020;1,58E+12;URBANA;CENTRO;2;2;1;2;2;9,25;2;2;12;2;1;1;0;10,5;2;2;1;2;2;0;22,75;2;1;2;20,5;1;2,5;77,5
PROGRAMACION;66;29/04/2020;14/05/2020;1,58E+12;URBANA;LA FLORIDA;2;1;2;2;1;8,25;2;2;12;2;2;2;2;20;2;2;2;2;1;0;21;2;2;2;25;2;5;91,5
PROGRAMACION;67;29/04/2020;14/05/2020;1,58E+12;URBANA;LA FLORIDA;2;2;1;2;2;9,25;2;2;12;2;1;2;2;18,5;2;2;2;2;2;0;24;2;2;2;25;2;5;93,75
PROGRAMACION;68;29/04/2020;15/05/2020;1,58E+11;URBANA;SUGAMUXI;2;1;2;2;2;9,25;2;2;12;2;0;2;0;12;2;2;2;2;2;0;24;1;2;2;21;2;5;83,25
PROGRAMACION;69;29/04/2020;18/05/2020;1,58E+12;URBANA;SUGAMUXI;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;2;0;21,5;2;2;2;25;2;5;85,5
PROGRAMACION;70;13/04/2020;18/05/2020;1,58E+13;URBANA;CORTEZ;2;1;2;2;2;9,25;2;2;12;2;2;2;2;20;2;2;2;2;2;1;26;2;2;2;25;2;5;97,25
PROGRAMACION;71;15/04/2020;18/05/2020;1,58E+12;URBANA;EL CORTEZ;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;2;2;2;0;24;2;2;2;25;2;5;88
PROGRAMACION;72;15/04/2020;18/05/2020;1,58E+12;URBANA;OLAYA HERRERA;2;2;2;1;2;8,5;2;2;12;2;2;2;2;20;2;2;1;2;2;0;22,75;2;2;2;25;2;5;93,25
PROGRAMACION;73;15/04/2020;18/05/2020;NO PRESENTA;URBANA;EL CORTEZ;2;1;2;1;2;7,78;2;2;12;2;0;1;0;9;2;2;2;2;2;0;24;2;2;2;25;2;5;82,78
PROGRAMACION;74;16/04/2020;18/05/2020;1,58E+12;URBANA;EL CORTEZ;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;1;2;2;1;24,75;2;2;2;25;2;5;88,75
PROGRAMACION;75;16/04/2020;18/05/2020;1,58E+12;URBANA;EL CORTEZ;2;1;2;1;2;7,75;2;2;12;2;0;2;0;12;2;2;2;2;2;0;24;2;2;2;25;2;5;85,75
PROGRAMACION;76;20/04/2020;18/05/2020;1,58E+12;URBANA;MONQUIRA;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;2;2;2;0;24;2;2;2;25;2;5;96
PROGRAMACION;77;21/04/2020;19/05/2020;1,58E+12;URBANA;MONQUIRA;2;0;1;1;1;5,25;1;1;6;2;0;1;1;11,5;2;2;1;2;1;0;19,75;1;2;2;21;2;5;68,5
PROGRAMACION;78;21/04/2020;19/05/2020;1,58E+12;URBANA;MONQUIRA;2;2;2;1;2;8,5;2;2;12;2;0;1;0;6;2;2;2;2;2;0;24;1;2;2;21;2;5;76,5
PROGRAMACION;79;22/04/2020;19/05/2020;1,58E+11;URBANA;MONQUIRA;2;2;2;2;1;9;2;2;12;2;0;1;0;9;2;2;1;2;1;0;16,75;1;1;1;25;1;5;76,75
PROGRAMACION;80;22/04/2020;19/05/2020;1,58E+12;URBANA;MONQUIRA;2;1;1;1;1;6;1;1;6;2;0;2;0;12;2;2;2;2;1;0;21;2;2;1;21;2;5;71
PROGRAMACION;81;22/04/2020;19/05/2020;1,58E+12;URBANA;MONQUIRA;2;1;2;1;2;7,75;2;1;9;2;0;1;0;9;2;2;2;2;2;0;24;2;2;2;25;2;5;79,75
PROGRAMACION;82;23/04/2020;19/04/2020;1,58E+11;URBANA;MONQUIRA;2;2;2;1;1;7,5;1;2;9;2;2;2;0;15;2;2;2;2;1;0;21;2;2;2;25;2;5;82,5
PROGRAMACION;83;28/04/2020;19/04/2020;1,58E+12;URBANA;MONQUIRA;2;0;2;1;1;6;2;1;9;2;0;2;0;12;2;2;2;2;2;0;24;2;2;1;21;2;5;77
PROGRAMACION;84;29/04/2020;19/05/2020;NO PRESENTA;URBANA;LA FLORIDA;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;2;2;2;0;24;2;2;2;25;2;5;88
PROGRAMACION;85;29/04/2020;19/05/2020;1,58E+12;URBANA;EL CORTEZ;2;1;2;1;1;6,75;2;1;9;2;0;2;0;12;2;2;2;2;2;0;24;2;2;2;25;2;5;81,75
PROGRAMACION;86;29/04/2020;19/05/2020;1,58E+14;URBANA;EL CORTEZ;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;1;2;2;0;22,75;2;2;2;25;2;5;94,75
PROGRAMACION;87;13/04/2020;19/05/2020;1,58E+13;URBANA;EL CORTEZ;2;1;2;2;1;8,25;2;2;12;0;0;2;0;6;2;2;1;2;2;0;22,75;2;2;2;25;2;5;79
PROGRAMACION;88;16/04/2020;19/05/2020;1,58E+12;URBANA;EL CORTEZ;2;2;2;1;2;8,5;2;2;12;2;0;1;0;9;2;2;2;2;2;0;24;2;2;2;25;2;5;83,5
PROGRAMACION;89;18/04/2020;21/05/2020;1,58E+12;URBANA;LA REFORMA;2;1;2;0;1;6;2;1;9;2;0;0;0;6;2;2;1;2;1;0;19,75;1;2;2;25;2;5;70,75
PROGRAMACION;90;21/04/2020;21/05/2020;1,58E+14;URBANA;MONQUIRA;2;1;2;0;2;4,25;2;2;12;2;0;1;0;9;2;2;2;2;2;0;14;2;2;2;25;2;5;69,25
PROGRAMACION;91;6/05/2020;1/06/2020;1,58E+12;URBANA;GUSTAVO JIMENEZ;2;1;2;2;1;8,25;2;2;12;2;0;2;0;12;2;2;1;2;2;1;24,75;1;2;2;21;2;5;83
PROGRAMACION;92;28/04/2020;19/05/2020;1,58E+12;URBANA;SANTA HELENA;2;2;2;1;2;8,5;2;2;12;2;1;2;1;16;2;2;1;2;2;1;24,75;2;2;2;25;2;5;91,25
PROGRAMACION;93;27/04/2020;19/05/2020;1,58E+12;URBANA;ALCARAVANES;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;94
PROGRAMACION;94;27/04/2020;19/05/2020;1,58E+14;URBANA;SANTA CATALINA;2;1;2;2;2;9,25;2;2;12;2;1;2;2;18,5;2;2;2;2;2;1;26;2;2;2;25;2;5;95,75
PROGRAMACION;95;27/04/2020;19/05/2020;1,58E+12;URBANA;SANTA CATALINA;2;2;2;2;1;9;2;2;12;2;2;1;2;17;2;2;1;2;1;1;21,75;1;2;2;21;2;5;85,75
PROGRAMACION;96;27/04/2020;19/05/2020;1,58E+12;URBANA;SANTA CATALINA;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;2;2;2;1;26;2;2;2;25;2;5;98
PROGRAMACION;97;24/04/2020;19/05/2020;1,58E+12;URBANA;OLAYA HERRERA;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;94
PROGRAMACION;98;22/04/2020;19/05/2020;1,58E+11;URBANA;OLAYA HERRERA;2;2;2;2;2;10;2;2;12;2;1;2;2;18,5;2;2;2;2;2;1;26;2;2;2;25;1;2,5;94
PROGRAMACION;99;22/04/2020;19/05/2020;1,58E+12;URBANA;SANTA CATALINA;2;2;2;2;2;10;2;2;12;2;1;2;2;18,5;2;2;2;2;2;1;26;1;2;2;21;1;2,5;90
PROGRAMACION;100;20/04/2020;19/05/2020;1,58E+12;URBANA;SUGAMUXI;2;2;2;1;2;8,5;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;1;2;2;21;1;2,5;86
PROGRAMACION;101;20/04/2020;19/05/2020;1,58E+12;URBANA;SANTA INES;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;1;2;2;1;24,75;2;2;2;25;2;5;92,75
PROGRAMACION;102;20/04/2020;19/05/2020;1,58E+12;URBANA;SANTA INES;2;2;1;1;2;7,75;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;91,75
PROGRAMACION;103;3/04/2020;19/05/2020;1,58E+12;URBANA;OLAYA HERRERA;2;1;1;1;2;7;2;2;12;2;1;2;1;16;2;2;1;2;2;1;24,75;2;2;2;25;2;5;89,75
PROGRAMACION;104;7/04/2020;19/05/2020;1,58E+12;URBANA;OLAYA HERRERA;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;2;2;1;1;23;2;2;2;25;2;5;91
PROGRAMACION;105;7/04/2020;19/05/2020;1,58E+12;URBANA;LOS ROSALES;2;1;1;1;2;7;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;91
PROGRAMACION;106;13/04/2020;19/05/2020;1,58E+12;URBANA;VILLITA;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;94
PROGRAMACION;107;13/04/2020;19/05/2020;1,58E+12;URBANA;SANTA INES;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;1;2;1;1;21,75;2;2;2;25;2;5;89,75
PROGRAMACION;108;16/04/2020;19/05/2020;1,58E+12;URBANA;OLAYA HERRERA;2;2;2;1;2;8,5;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;92,5
PROGRAMACION;109;16/04/2020;19/05/2020;1,58E+12;URBANA;SANTA CATALINA;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;2;2;1;1;23;1;2;2;21;2;5;87
PROGRAMACION;110;11/05/2020;3/06/2020;1,58E+12;URBANA;20 DE JULIO;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;94
PROGRAMACION;111;11/05/2020;3/06/2020;1,58E+14;URBANA;LOS ROSALES;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;1;2;2;1;24,75;2;2;2;25;2;5;92,75
PROGRAMACION;112;11/05/2020;4/06/2020;1,58E+11;URBANA;OLAYA HERRERA ;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;94
PROGRAMACION;113;12/05/2020;3/06/2020;1,58E+12;URBANA;OLAYA HERRERA;2;2;2;1;2;8,5;2;2;12;1;1;2;2;15,5;2;2;2;2;2;1;27;2;2;2;25;2;5;93
PROGRAMACION;114;14/05/2020;3/06/2020;1,58E+12;URBANA;LAS AMERICAS;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;94
PROGRAMACION;115;14/05/2020;3/06/2020;1,58E+12;URBANA;ROSARIO;2;1;1;1;2;7;2;2;12;2;1;2;1;16;2;2;1;2;2;1;24,75;2;2;2;25;2;5;89,75
PROGRAMACION;116;14/05/2020;3/06/2020;1,58E+12;URBANA;VILLITA;2;2;2;1;2;8,5;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;92,5
PROGRAMACION;117;15/05/2020;13/06/2020;1,58E+12;URBANA;VILLA MARGARITA;2;2;2;1;2;8,5;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;92,5
PROGRAMACION;118;15/05/2020;3/06/2020;1,58E+11;URBANA;UNIVERSITARIO;2;2;2;1;2;8,5;2;2;12;2;1;2;1;16;2;2;2;2;2;1;26;2;2;2;25;2;5;92,5
PROGRAMACION;119;23/05/2020;3/06/2020;1,58E+12;URBANA;SIMON BOLIVAR;2;2;2;2;2;10;2;2;12;2;2;1;2;17;1;2;2;2;2;1;23,5;2;2;2;25;2;5;91,5
PROGRAMACION;120;23/05/2020;3/06/2020;1,58E+12;URBANA;SIMON BOLIVAR;2;2;2;1;2;8,5;2;2;12;2;0;1;0;9;1;2;2;2;2;0;21,5;2;1;2;20,5;2;5;76,5
PROGRAMACION;121;22/05/2020;3/06/2020;1,58E+12;URBANA;VALDEZ TAVERA;2;2;2;1;2;8,5;2;2;12;2;0;1;0;9;1;2;2;2;2;0;21,5;2;2;2;25;2;5;81
PROGRAMACION;122;22/05/2020;3/06/2020;1,58E+12;URBANA;SIMON BOLIVAR;2;2;2;1;2;8,5;2;2;12;2;0;1;2;14;2;2;2;2;2;0;24;1;2;2;21;2;5;84,5
PROGRAMACION;123;22/05/2020;3/06/2020;1,58E+14;URBANA;UNIVERSITARIO;2;1;2;1;1;6,75;2;2;12;2;2;2;2;20;2;2;1;2;1;1;21,75;2;2;1;21;2;5;86,5
SOLICITUD DEL I.;124;19/05/2020;3/06/2020;1,58E+12;URBANA;20 DE JULIO;2;1;2;1;2;7,75;2;2;12;2;0;1;0;9;2;2;1;2;2;0;22,75;2;2;2;25;2;5;81,5
PROGRAMACION;125;21/05/2020;5/06/2020;1,58E+12;URBANA;EL CORTEZ;2;0;2;2;2;8,5;2;2;12;2;0;2;1;14,5;2;2;2;2;2;0;24;2;2;2;25;2;5;89
